code,country,region,value
320017007,Guatemala,"San Andrés, San José",8.18999958
320018001,Guatemala,Morales,13.80000019
320018002,Guatemala,Puerto Barrios,21.42000008
320018003,Guatemala,Los Amates,9.680000305
320018004,Guatemala,Livingstón,4.900000095
320018005,Guatemala,El Estor,7.639999866
320019001,Guatemala,"Estanzuela, Huité, Zacapa",19.5
320019002,Guatemala,"Gualán, Río Hondo",10.10000038
320019003,Guatemala,"Cabañas, San Diego, Teculután, Usumatlán",14.81000042
320019004,Guatemala,La Unión,6.010000229
320020001,Guatemala,Chiquimula,19.27000046
320020002,Guatemala,"Jocotán, Olopa",3.470000029
320020003,Guatemala,"Concepción Las Minas, Esquipulas",11.43000031
320020004,Guatemala,Camotán,5.559999943
320020005,Guatemala,"Ipala, San José La Arada",9.289999962
320020006,Guatemala,Quezaltepeque,9.770000458
320020007,Guatemala,"San Jacinto, San Juan Ermita",4.650000095
320021001,Guatemala,"Jalapa, San Carlos Alzatate",11.60999966
320021002,Guatemala,"San Manuel Cliaparrón, San Pedro Pinula",3.779999971
320021003,Guatemala,Mataquescuintla,6.639999866
320021004,Guatemala,Monjas,13.68000031
320021005,Guatemala,San Luis Jilotepeque,7.809999943
320022001,Guatemala,"El Progreso (Jutiapa), Jutiapa",14.10999966
320022002,Guatemala,"Agua Blanca, Asunción Mita",9.109999657
320022003,Guatemala,"Moyuta, Pasaco",3.24000001
320022004,Guatemala,"Conguaco, Jalpatagua",8.529999733
320022005,Guatemala,"Comapa, Jerez, Zapotitlán",3.99000001
320022006,Guatemala,"Atescatempa, El Adelanto, Yupiltepeque",6.789999962
320022007,Guatemala,"Quesada, San José Acatempa",7.739999771
320022008,Guatemala,Santa Catarina llita,11.30000019
332003001,Haiti,"Le Cap-Haïtien, L'Acul-du-Nord",25.29999924
332003002,Haiti,"Grande-Rivière du Nord, Saint-Raphaël",8.140000343
332003003,Haiti,Borgne,5.880000114
332003004,Haiti,Le Limbé,12.86999989
332003005,Haiti,Plaisance,10.11999989
332003006,Haiti,"Fort-Liberté, Ouanaminthe, Le Trou-du-Nord, Vallières",9.960000038
332006001,Haiti,"Port-au-Prince, Croix-des-Bouquets, L'Arcahaie, La Gonâve",34.15999985
332006002,Haiti,Léogâne,14.63000011
332006003,Haiti,"Jacmel, Bainet",11.92000008
332006004,Haiti,Belle-Anse,5.929999828
332006005,Haiti,"Les Gonaïves, Gros-Morne",15.64000034
332006006,Haiti,Saint-Marc,13.63000011
332006007,Haiti,Dessalines,6.050000191
332006008,Haiti,Marmelade,4.090000153
332006009,Haiti,"Hinche, Cerca la Source",7.159999847
332006010,Haiti,Mirebalais,5.610000134
332006011,Haiti,Lascahobas,4.429999828
332007001,Haiti,"Les Cayes, Port-Salut",20.85000038
332007002,Haiti,"Aquin, Miragoâne, L'Anse-à-Veau, Baradères",9.779999733
332007003,Haiti,"Les Côteaux, Les Chardonnières, Anse d'Hainault",7.360000134
332007004,Haiti,"Jérémie, Corail",7.840000153
332009001,Haiti,"Port-de-Paix, Saint-Louis du Nord",11.71000004
332009002,Haiti,Môle Saint-Nicolas,9.56000042
340001001,Honduras,"La Ceiba, Jutiapa",24
340001002,Honduras,"Arizona, Tela",11.77999973
340001003,Honduras,"Esparta, La Masica",7.809999943
340001005,Honduras,"El Porvenir, San Francisco",10.97999954
340002001,Honduras,"Balfate, Bonito Oriental, Santa Fé, Santa Rosa de Aguán, Trujillo, Iriona, Limón",5.880000114
340002002,Honduras,"Sabá, Sonaguera",9.029999733
340002003,Honduras,Tocoa,13.02000046
340003001,Honduras,"Ajuterique, Comayagua, Lejamaní",18.98999977
340003002,Honduras,"San José de Comayagua, Siguatepeque, Taulabe",17.77000046
340003003,Honduras,"La Libertad, La Trinidad, Las Lajas, Meámbar, Ojos de Agua",5.320000172
340003004,Honduras,"Esquias, Minas de Oro, San José del Potrero, San Luis",7.840000153
340003005,Honduras,"El Rosario, San Jerónimo",7.190000057
340003006,Honduras,"Humuya, Lamaní, San Sebastián, Villa de San Antonio",10.09000015
340004001,Honduras,"Dolores, Dulce Nombre, San Juan de Opoa, Santa Rosa de Copan",18.09000015
340004002,Honduras,"El Paraíso, Florida, La Jigua",2.410000086
340004003,Honduras,"Cabañas, Copan Ruinas",3.880000114
340004004,Honduras,"San Antonio, San José, San Nicolás, Trinidad de Copan, Veracruz",4.28000021
340004005,Honduras,Nueva Arcadia,14.71000004
340004006,Honduras,"Corquín, Cucuyagua, San Pedro",7.460000038
340004007,Honduras,"Concepción, La Unión, San Agustín, San Jerónimo",4.690000057
340004008,Honduras,Santa Rita,1.659999967
340005001,Honduras,"La Lima, San Pedro Sula, Omoa",25.23999977
340005002,Honduras,Choloma,13.38000011
340005003,Honduras,Puerto Cortés,15.09000015
340005004,Honduras,Villanueva,14.19999981
340005005,Honduras,Santa Cruz de Yojoa,8.949999809
340005006,Honduras,"San Antonio de Cortés, San Francisco de Yojoa",11
340005008,Honduras,San Manuel,11.47000027
340005009,Honduras,"Pimienta, Potrerillos",6.920000076
340006001,Honduras,"Choluteca, Orocuina",19.54000092
340006002,Honduras,Marcovia,3.640000105
340006003,Honduras,"Apacilagua, Duyure, Morolica, San Marcos de Colón",10.51000023
340006004,Honduras,"Pespire, San Antonio de Flores, San Isidro, San José",5.400000095
340006005,Honduras,"Namasigue, Santa Ana de Yusguare",2.670000076
340006006,Honduras,El Triunfo,2.720000029
340006007,Honduras,Concepción de Maria,1.929999948
340006008,Honduras,El Corpus,4.46999979
340007001,Honduras,"Alauca, Danlí, San Matias, Trojes",9.489999771
340007002,Honduras,"Guinope, Jacaleapa, Morocelí, Oropolí, Potrerillos, San Antonio de Flores, Yuscarán",11.02999973
340007003,Honduras,"Liure, San Lucas, Soledad, Texiguat, Vado Ancho, Yauyupe",4.039999962
340007004,Honduras,El Paraíso,15.88000011
340007005,Honduras,Teupasenti,3.769999981
340008001,Honduras,"Distrito Central, Lepaterique, Ojojona",35.54999924
340008002,Honduras,"Guaimaca, Marale, Orica, San Ignacio",6.010000229
340008003,Honduras,"Alubarén, Curarén, La Libertad, La Venta, Reitoca, San Miguelito",2.769999981
340008004,Honduras,"Cedros, El Porvenir, Vallecillo",6.840000153
340008005,Honduras,"San Juan de Flores, Talanga",11.07999992
340008006,Honduras,"Maraita, Nueva Armenia, San Antonio de Oriente, San Buenaventura, Tatumbla",10.25
340008007,Honduras,"Santa Lucía, Valle de Ángeles, Villa de San Francisco",19.59000015
340008008,Honduras,"Sabánagrande, Santa Ana",8.369999886
340009001,Honduras,"Ahuas, Brus Laguna, Juan Francisco Bulnes, Puerto Lempira, Villeda Morales, Wampusirpi",6.579999924
340010001,Honduras,"Intibucá, Masaguara",7.360000134
340010002,Honduras,"Camasca, Colomoncagua, Concepción, Magdalena, San Antonio, Santa Lucía",3.680000067
340010003,Honduras,"Dolores, La Esperanza, San Marcos de La Sierra, Yamaranguila, San Francisco de Opalaca, San Juan, San Miguelito",5.480000019
340010004,Honduras,"Jesús de Otoro, San Isidro",12.94999981
340011001,Honduras,"Guanaja, José Santos Guardiola, Roatán, Utila",16.71999931
340012001,Honduras,"Aguánqueterique, Cabañas, Guajiquiro, Lauterique, Mercedes de Oriente, Opatoro, San Antonio del Norte, San Juan, Santa Ana",3.430000067
340012002,Honduras,"Chinacla, Marcala, Santa Elena, Yarula",8.659999847
340012003,Honduras,"Cane, La Paz, San Pedro de Tutule",24.77000046
340012004,Honduras,"San José, Santa María, Santiago de Puringla",3.5
340013001,Honduras,"Gracias, La Iguala, San Manuel Colohete",5.570000172
340013002,Honduras,"Las Flores, Lepaera, Talgua",3.190000057
340013003,Honduras,"Belen, Cololaca, La Campa, San Marcos de Caiquín, San Sebastián, Santa Cruz",0.3899999857
340013004,Honduras,"Candelaria, Mapulaca, Piraera, San Francisco, Virginia",4.929999828
340013005,Honduras,"Gualcince, Guarita, La Virtud, San Juan Guarita, Valladolid",2.99000001
340013006,Honduras,"Erandique, San Andrés, Tambla, Tomalá",5.760000229
340013007,Honduras,"La Unión, San Rafael",2.559999943
340014001,Honduras,"Belen Gualcho, Mercedes, San Marcos",8.5
340014003,Honduras,"Ocotepeque, Sinuapa, Concepción, Dolores Merendon, Fraternidad, La Encarnación, Lucerna, San Férnando, San Jorge, Santa Fé",9.119999886
340014004,Honduras,"La Labor, San Francisco del Valle, Sensenti",4.050000191
340015001,Honduras,"Campamento, Juticalpa, Patuca, San Francisco de Becerra, Silca",12.34000015
340015002,Honduras,"Catacamas, Dulce Nombre de Culmí",7.920000076
340015003,Honduras,"Gualaco, San Esteban",1.809999943
340015004,Honduras,"Guarizama, San Francisco de La Paz, Santa María del Real",7.789999962
340015005,Honduras,"Concordia, El Rosario, Guayape, Yocón, Esquipulas del Norte, La Unión, Mangulile",4.75
340015006,Honduras,"Guata, Jano, Manto, Salamá",6.949999809
340016001,Honduras,"Azacualpa, Macuelizo, Nueva Frontera, Protección",4.260000229
340016002,Honduras,"Arada, El Nispero, San Nicolás, San Vicente Centenario, Santa Bárbara",14.06999969
340016003,Honduras,"Ceguaca, Concepción del Sur, Las Vegas, San Francisco de Ojuera, San Pedro Zacapa, Santa Rita",9.75
340016004,Honduras,"Gualala, San José de Colinas, Trinidad",5.03000021
340016005,Honduras,"Nuevo Celilac, San Luis",4.420000076
340016006,Honduras,Quimistán,6.130000114
340016007,Honduras,"Atima, Naranjito",4.739999771
340016008,Honduras,"Petoa, San Marcos",4.260000229
340016009,Honduras,"Chinda, Concepción del Norte, Ilama",5.300000191
340017001,Honduras,"Amapala, Nacaome",11.27999973
340017002,Honduras,"Alianza, Aramecina, Caridad, Goascorán",8.81000042
340017003,Honduras,"Langue, San Francisco de Coray",6.159999847
340017004,Honduras,San Lorenzo,17.35000038
340018001,Honduras,"El Progreso, Santa Rita",13.17000008
340018002,Honduras,Olanchito,10.11999989
340018003,Honduras,"Arenal, Jocón, Yoro",8.220000267
340018004,Honduras,El Negrito,2.160000086
340018005,Honduras,Morazán,6.369999886
340018006,Honduras,"Sulaco, Yorito",8.329999924
340018007,Honduras,Victoria,3.289999962
484001001,Mexico,"Aguascalientes, Llano, El, San Francisco de los Romo",46.81999969
484001002,Mexico,Asientos,18.98999977
484001003,Mexico,Calvillo,22.29999924
484001004,Mexico,Cosio,29.62999916
484001005,Mexico,Jesus Maria,39.41999817
484001006,Mexico,"Pabellon de Arteaga, Rincon de Romos",35.77999878
484001007,Mexico,San Jose de Gracia,26.48999977
484001008,Mexico,Tepezala,23.70000076
484002001,Mexico,"Ensenada, San Quintín",38.93999863
484002002,Mexico,Mexicali,48.31000137
484002003,Mexico,Tecate,39.25
484002004,Mexico,"Tijuana, Playas de Rosarito",41.97999954
484003001,Mexico,"Comondu, Mulege, Paz, La, Cabos, Los, Loreto",49.45000076
484004001,Mexico,Calkini,46.54999924
484004002,Mexico,Campeche,54.20000076
484004003,Mexico,"Carmen, Champoton, Hopelchen, Escarcega, Calakmul, Candelaria, Seybaplaya",38.24000168
484004004,Mexico,Hecelchakan,45.59999847
484004005,Mexico,Palizada,26.23999977
484004006,Mexico,Tenabo,41.34000015
484005001,Mexico,Abasolo,20.37999916
484005002,Mexico,Acuna,29.36000061
484005003,Mexico,Allende,29.47999954
484005004,Mexico,Arteaga,18.95999908
484005005,Mexico,Candela,26.70000076
484005006,Mexico,Castanos,38.83000183
484005007,Mexico,Cuatro Cienegas,27.28000069
484005008,Mexico,Escobedo,19.28000069
484005009,Mexico,Francisco I. Madero,32.61999893
484005010,Mexico,Frontera,42.47999954
484005011,Mexico,General Cepeda,15.14999962
484005012,Mexico,Guerrero,8.930000305
484005013,Mexico,Hidalgo,17.79999924
484005014,Mexico,Jimenez,13.35000038
484005015,Mexico,Juarez,19.13999939
484005016,Mexico,Lamadrid,26.23999977
484005017,Mexico,Matamoros,25.37000084
484005018,Mexico,Monclova,51.79999924
484005019,Mexico,Morelos,28.09000015
484005020,Mexico,Muzquiz,29.52000046
484005021,Mexico,Nadadores,34.13000107
484005022,Mexico,Nava,26.07999992
484005023,Mexico,Ocampo,29.62999916
484005024,Mexico,Parras,33.79999924
484005025,Mexico,Piedras Negras,35.18000031
484005026,Mexico,Progreso,13.84000015
484005027,Mexico,Ramos Arizpe,39.06000137
484005028,Mexico,Sabinas,41.31000137
484005029,Mexico,Sacramento,27.29999924
484005030,Mexico,Saltillo,46.27000046
484005031,Mexico,San Buenaventura,45.36999893
484005032,Mexico,San Juan de Sabinas,38.29000092
484005033,Mexico,San Pedro,28.79999924
484005034,Mexico,Sierra Mojada,31.36000061
484005035,Mexico,Torreon,52.11999893
484005036,Mexico,Viesca,18
484005037,Mexico,Villa Union,12.52999973
484005038,Mexico,Zaragoza,27.37999916
484006001,Mexico,"Armeria, Manzanillo",41.27000046
484006002,Mexico,Colima,55.09000015
484006003,Mexico,Comala,27.32999992
484006004,Mexico,Coquimatlan,26.37000084
484006005,Mexico,Cuauhtemoc,41.22000122
484006006,Mexico,Ixtlahuacan,27
484006007,Mexico,Minatitlan,28.04000092
484006008,Mexico,Tecoman,27.15999985
484006009,Mexico,Villa de Alvarez,63.38000107
484007001,Mexico,Acacoyagua,21.64999962
484007002,Mexico,"Acala, Emiliano Zapata",26.87999916
484007003,Mexico,Acapetahua,23.32999992
484007004,Mexico,Altamirano,10.68000031
484007005,Mexico,Amatan,12.89000034
484007006,Mexico,Amatenango de la Frontera,14.71000004
484007007,Mexico,Amatenango del Valle,6.71999979
484007008,Mexico,"Angel Albino Corzo, Monte Cristo de Guerrero",13.97999954
484007009,Mexico,Arriaga,34.88000107
484007010,Mexico,Bejucal de Ocampo,6.53000021
484007011,Mexico,Bella Vista,9.930000305
484007012,Mexico,Berriozabal,26.56999969
484007013,Mexico,Bochil,26.14999962
484007014,Mexico,"Bosque, El",8.869999886
484007015,Mexico,Cacahoatan,31.70999908
484007016,Mexico,Catazaja,28.57999992
484007017,Mexico,Cintalapa,35.25999832
484007018,Mexico,Coapilla,19.70999908
484007019,Mexico,Comitan de Dominguez,32.68999863
484007020,Mexico,"Concordia, La",15.68000031
484007021,Mexico,Copainala,28.84000015
484007022,Mexico,Chalchihuitan,2.150000095
484007023,Mexico,Chamula,1.480000019
484007024,Mexico,Chanal,9.640000343
484007025,Mexico,Chapultenango,30.71999931
484007026,Mexico,"Chenalho, Aldama",3.519999981
484007027,Mexico,Chiapa de Corzo,38.5
484007028,Mexico,Chiapilla,11.64999962
484007029,Mexico,Chicoasen,19.15999985
484007030,Mexico,Chicomuselo,12.05000019
484007031,Mexico,Chilon,13.72000027
484007032,Mexico,Escuintla,27.67000008
484007033,Mexico,Francisco Leon,10.38000011
484007034,Mexico,Frontera Comalapa,20.59000015
484007035,Mexico,Frontera Hidalgo,27.48999977
484007036,Mexico,"Grandeza, La",16.90999985
484007037,Mexico,Huehuetan,37.25999832
484007038,Mexico,Huixtan,11.32999992
484007039,Mexico,Huitiupan,10.26000023
484007040,Mexico,Huixtla,34.66999817
484007041,Mexico,"Independencia, La",5.21999979
484007042,Mexico,Ixhuatan,17.52000046
484007043,Mexico,Ixtacomitan,35.97999954
484007044,Mexico,Ixtapa,17.72999954
484007045,Mexico,Ixtapangajoya,16.42000008
484007046,Mexico,Jiquipilas,28.79999924
484007047,Mexico,Jitotol,16.63999939
484007048,Mexico,Juarez,31.54000092
484007049,Mexico,"Larrainzar, Santiago el Pinar",8.25
484007050,Mexico,"Libertad, La",28.72999954
484007051,Mexico,Mapastepec,24.62999916
484007052,Mexico,"Margaritas, Las, Maravilla Tenejapa",8.460000038
484007053,Mexico,Mazapa de Madero,19.02000046
484007054,Mexico,Mazatan,29
484007055,Mexico,Metapa,39.72000122
484007056,Mexico,Mitontic,1.879999995
484007057,Mexico,Motozintla,21.22999954
484007058,Mexico,Nicolas Ruiz,4.53000021
484007059,Mexico,"Ocosingo, San Juan Cancuc, Benemerito de las Americas, Marques de Comillas",16.95000076
484007060,Mexico,Ocotepec,10.56000042
484007061,Mexico,"Ocozocoautla de Espinosa, Tecpatán, Mezcalapa",23.22999954
484007062,Mexico,Ostuacan,23.77000046
484007063,Mexico,Osumacinta,18.30999947
484007064,Mexico,Oxchuc,16.25
484007065,Mexico,Palenque,29.75
484007066,Mexico,Pantelho,5.96999979
484007067,Mexico,Pantepec,13.85999966
484007068,Mexico,Pichucalco,43.27000046
484007069,Mexico,Pijijiapan,24.78000069
484007070,Mexico,"Porvenir, El",11.81999969
484007071,Mexico,Villa Comaltitlan,25.07999992
484007072,Mexico,"Pueblo Nuevo Solistahuacán, Rincón Chamula San Pedro",14.31999969
484007073,Mexico,Rayon,30.42000008
484007074,Mexico,Reforma,46.11999893
484007075,Mexico,"Rosas, Las",14.92000008
484007076,Mexico,Sabanilla,12.25
484007077,Mexico,Salto de Agua,15.81999969
484007078,Mexico,San Cristobal de las Casas,45.72000122
484007079,Mexico,San Fernando,16.15999985
484007080,Mexico,"Siltepec, Capitán Luis Ángel Vidal, Honduras de la Sierra",11.51000023
484007081,Mexico,"Simojovel, San Andres Duraznal",12.22000027
484007082,Mexico,Sitala,5.369999886
484007083,Mexico,Socoltenango,14.14000034
484007084,Mexico,Solosuchiapa,23.90999985
484007085,Mexico,Soyalo,17.71999931
484007086,Mexico,Suchiapa,29.79000092
484007087,Mexico,Suchiate,23.47999954
484007088,Mexico,Sunuapa,29.12000084
484007089,Mexico,Tapachula,45.59000015
484007090,Mexico,Tapalapa,15.44999981
484007091,Mexico,Tapilula,40.99000168
484007092,,,16.70000076
484007093,Mexico,Tenejapa,5.449999809
484007094,Mexico,Teopisca,8.600000381
484007095,Mexico,Tila,16.46999931
484007096,Mexico,Tonala,32.29999924
484007097,Mexico,Totolapa,10.25
484007098,Mexico,"Trinitaria, La",7.829999924
484007099,Mexico,Tumbala,15.32999992
484007100,Mexico,Tuxtla Gutierrez,60.79999924
484007101,Mexico,Tuxtla Chico,36.20999908
484007102,Mexico,Tuzantan,24.13999939
484007103,Mexico,Tzimol,14.92000008
484007104,Mexico,Union Juarez,34.18000031
484007105,Mexico,Venustiano Carranza,18.95999908
484007106,Mexico,"Villa Corzo, El Parral",24.25
484007107,Mexico,Villaflores,31.21999931
484007108,Mexico,Yajalon,26.09000015
484007109,Mexico,San Lucas,4.989999771
484007110,Mexico,Zinacantan,2.569999933
484008001,Mexico,Ahumada,20.56999969
484008002,Mexico,Aldama,27.34000015
484008003,Mexico,Allende,31.54000092
484008004,Mexico,Aquiles Serdan,26.87999916
484008005,Mexico,Ascension,22.19000053
484008006,Mexico,Bachiniva,18.56999969
484008007,Mexico,"Balleza, Batopilas, Guachochi",15.93000031
484008008,Mexico,Bocoyna,23.14999962
484008009,Mexico,Buenaventura,20.30999947
484008010,Mexico,Camargo,31.48999977
484008011,Mexico,Carichi,11.22999954
484008012,Mexico,Casas Grandes,24.15999985
484008013,Mexico,Coronado,23.60000038
484008014,Mexico,Coyame del Sotol,12.5
484008015,Mexico,"Cruz, La",26.81999969
